customer_id,full_name,gender,age,state,job_classification,date_joined,balance,marital,education,houseloan,otherloan,contact,poutcome,loan_default,month_num,month_name
3711,Sylvester  Morales,Female,39,California,White Collar,2017-12-14,41365.09,married,tertiary,no,no,cellular,other,no,12,December
3712,Jenny  Garcia,Female,41,California,White Collar,2017-12-14,1367.01,married,secondary,no,no,unknown,unknown,no,12,December
3713,Arturo  Francis,Female,35,California,White Collar,2017-12-14,29636.72,married,primary,yes,no,unknown,unknown,no,12,December
3714,Robert  Munoz,Male,28,California,White Collar,2017-12-14,77541.31,married,secondary,no,no,cellular,unknown,no,12,December
3715,Dan  Peterson,Female,36,California,White Collar,2017-12-14,187596.18,divorced,tertiary,yes,no,cellular,success,no,12,December
3716,Drew  Rogers,Male,36,California,Blue Collar,2017-12-14,70123.07,married,secondary,no,no,unknown,unknown,no,12,December
3717,Ellen  Weaver,Male,38,Nevada,Other,2017-12-14,10772.84,divorced,secondary,yes,no,unknown,unknown,no,12,December
3718,Kyle  Carr,Male,38,Nevada,Other,2017-12-14,81831.9,married,tertiary,no,no,telephone,unknown,no,12,December
3719,Cassandra  Franklin,Male,48,Nevada,Blue Collar,2017-12-14,48375.78,divorced,unknown,yes,no,unknown,unknown,no,12,December
3720,Shari  Silva,Male,49,Nevada,Other,2017-12-14,29732.69,single,tertiary,no,no,cellular,unknown,no,12,December
3721,Sandra  Floyd,Male,57,Nevada,Blue Collar,2017-12-14,19189.13,married,secondary,yes,no,cellular,unknown,no,12,December
3722,Andrew  Meyer,Male,37,Nevada,Blue Collar,2017-12-14,13756.22,married,secondary,no,yes,unknown,unknown,no,12,December
3723,Rachel  Gomez,Male,61,Nevada,Blue Collar,2017-12-14,62762.85,married,secondary,yes,no,unknown,unknown,no,12,December
3724,Max  Rodgers,Male,46,Wyoming,Blue Collar,2017-12-14,4479.42,single,secondary,yes,no,cellular,unknown,yes,12,December
3725,Marion  Glover,Female,36,Wyoming,White Collar,2017-12-14,36985.21,divorced,secondary,yes,no,cellular,failure,no,12,December
3726,Willie  Vega,Female,38,Wyoming,White Collar,2017-12-14,46110.42,married,primary,yes,no,unknown,unknown,no,12,December
3727,Brooke  Horton,Male,31,California,White Collar,2017-12-15,62759.55,married,unknown,yes,no,unknown,unknown,no,12,December
3728,Della  Jensen,Male,35,California,Other,2017-12-15,39891.06,single,secondary,yes,no,cellular,unknown,no,12,December
3729,Rachel  Gomez,Male,33,California,White Collar,2017-12-15,33504.22,married,secondary,no,no,cellular,unknown,no,12,December
3730,Andrew  Meyer,Female,40,California,White Collar,2017-12-15,45991.64,married,primary,no,no,cellular,unknown,no,12,December
3731,Jenny  Garcia,Female,42,California,White Collar,2017-12-15,127174.54,married,secondary,yes,no,unknown,unknown,yes,12,December
3732,Felicia  Jennings,Female,34,California,White Collar,2017-12-15,214744.22,married,secondary,no,no,cellular,failure,no,12,December
3733,Sonya  Mullins,Female,28,California,Blue Collar,2017-12-15,20324.97,single,secondary,no,yes,cellular,unknown,no,12,December
3734,Shari  Silva,Male,43,California,White Collar,2017-12-15,136521.75,divorced,tertiary,yes,no,cellular,unknown,yes,12,December
3735,Della  Jensen,Male,32,California,White Collar,2017-12-15,94187.22,married,secondary,yes,no,cellular,unknown,yes,12,December
3736,Andrew  Meyer,Male,33,California,White Collar,2017-12-15,99181.57,married,tertiary,yes,no,cellular,unknown,no,12,December
3737,Trevor  Jones,Male,34,California,White Collar,2017-12-15,5269.18,married,tertiary,yes,no,cellular,unknown,no,12,December
3738,Dan  Peterson,Male,24,California,White Collar,2017-12-15,97122.3,married,secondary,no,no,cellular,unknown,no,12,December
3739,Tiffany  May,Male,57,Nevada,Blue Collar,2017-12-15,94070.1,married,primary,yes,no,cellular,unknown,no,12,December
3740,Iris  Underwood,Female,42,Nevada,Blue Collar,2017-12-15,22652.42,married,tertiary,yes,no,unknown,unknown,no,12,December
3741,Trevor  Jones,Male,49,Nevada,Other,2017-12-15,128212.94,divorced,primary,yes,no,cellular,unknown,yes,12,December
3742,Edwin  Malone,Male,22,Wyoming,White Collar,2017-12-15,60698.37,married,primary,yes,no,cellular,unknown,no,12,December
3743,Marion  Glover,Male,19,Oregon,Other,2017-12-15,75465.66,married,tertiary,no,no,cellular,unknown,no,12,December
3744,Salvador  Bass,Male,36,California,White Collar,2017-12-16,91083.63,single,secondary,yes,yes,telephone,other,yes,12,December
3745,Colleen  Warren,Female,26,California,White Collar,2017-12-16,5929.93,single,secondary,yes,no,cellular,unknown,no,12,December
3746,Max  Rodgers,Female,35,California,White Collar,2017-12-16,42011.84,single,secondary,yes,no,cellular,unknown,no,12,December
3747,Jaime  Pearson,Female,37,California,Blue Collar,2017-12-16,91250.22,married,tertiary,yes,no,cellular,failure,no,12,December
3748,Tracy  Reed,Male,38,California,Other,2017-12-16,84351.72,married,secondary,yes,yes,cellular,unknown,no,12,December
3749,Della  Jensen,Female,45,California,Other,2017-12-16,93326.18,married,tertiary,no,no,cellular,unknown,no,12,December
3750,Salvador  Bass,Male,29,California,White Collar,2017-12-16,41767.42,married,tertiary,no,no,cellular,unknown,no,12,December
3751,Salvador  Bass,Female,37,California,White Collar,2017-12-16,121466.0,divorced,unknown,no,no,telephone,failure,no,12,December
3752,Tracy  Reed,Female,33,California,White Collar,2017-12-16,72707.82,married,secondary,no,no,cellular,success,no,12,December
3753,Max  Rodgers,Male,30,California,Blue Collar,2017-12-16,10421.39,married,secondary,yes,no,telephone,unknown,no,12,December
3754,Donna  Reid,Male,36,California,White Collar,2017-12-16,99282.03,married,secondary,yes,no,cellular,unknown,no,12,December
3755,Elvira  Bowman,Female,45,California,White Collar,2017-12-16,104185.76,single,tertiary,no,no,cellular,unknown,yes,12,December
3756,Billie  Chandler,Female,45,California,White Collar,2017-12-16,2146.51,single,secondary,yes,yes,cellular,other,no,12,December
3757,Kyle  Carr,Female,38,California,White Collar,2017-12-16,5784.0,married,secondary,yes,no,cellular,failure,no,12,December
3758,Jenny  Garcia,Male,30,California,White Collar,2017-12-16,43929.33,single,tertiary,no,no,telephone,unknown,no,12,December
3759,Rachel  Gomez,Female,34,California,Blue Collar,2017-12-16,136303.69,married,secondary,yes,no,unknown,unknown,no,12,December
3760,Edwin  Malone,Female,27,California,White Collar,2017-12-16,64031.01,married,primary,no,no,unknown,unknown,no,12,December
3761,Rachel  Gomez,Male,33,California,White Collar,2017-12-16,173994.96,married,tertiary,no,no,unknown,unknown,no,12,December
3762,Ruben  Nunez,Male,35,California,White Collar,2017-12-16,51308.07,single,secondary,yes,no,unknown,unknown,no,12,December
3763,Marion  Glover,Female,44,California,Other,2017-12-16,21735.64,married,secondary,yes,no,unknown,unknown,no,12,December
3764,Woodrow  Colon,Female,34,California,Blue Collar,2017-12-16,61288.6,married,secondary,no,yes,cellular,unknown,no,12,December
3765,Fernando  Rowe,Male,33,California,White Collar,2017-12-16,103604.76,married,secondary,yes,no,cellular,unknown,no,12,December
3766,Dan  Peterson,Female,60,Nevada,Other,2017-12-16,101362.49,divorced,secondary,no,no,cellular,failure,yes,12,December
3767,Christina  Fuller,Female,40,Nevada,Other,2017-12-16,24579.52,single,secondary,yes,no,cellular,unknown,no,12,December
3768,Donna  Reid,Male,56,Nevada,Blue Collar,2017-12-16,139049.7,married,secondary,no,no,cellular,unknown,no,12,December
3769,Elbert  Klein,Male,61,Nevada,Other,2017-12-16,82717.1,single,tertiary,no,no,unknown,unknown,no,12,December
3770,Nellie  Joseph,Female,55,Nevada,Blue Collar,2017-12-16,49939.67,married,primary,yes,no,unknown,unknown,no,12,December
3771,Sylvester  Morales,Male,25,Nevada,Blue Collar,2017-12-16,18348.58,single,tertiary,yes,no,telephone,other,no,12,December
3772,Drew  Rogers,Male,53,Nevada,Blue Collar,2017-12-16,170237.16,married,tertiary,no,no,cellular,unknown,yes,12,December
3773,Marian  Hill,Male,43,Nevada,Blue Collar,2017-12-16,66225.01,single,tertiary,no,no,cellular,unknown,no,12,December
3774,Lula  Daniels,Male,51,Nevada,Blue Collar,2017-12-16,80856.55,married,secondary,no,no,cellular,unknown,no,12,December
3775,Edwin  Malone,Male,29,Wyoming,Blue Collar,2017-12-16,44638.87,married,secondary,yes,no,unknown,unknown,no,12,December
3776,Jaime  Pearson,Female,37,Wyoming,White Collar,2017-12-16,138734.81,divorced,tertiary,no,no,cellular,failure,no,12,December
3777,Marian  Hill,Female,36,Wyoming,Other,2017-12-16,90210.19,divorced,secondary,no,no,unknown,unknown,no,12,December
3778,Isabel  Cross,Female,45,Wyoming,Other,2017-12-16,129066.88,single,secondary,yes,no,unknown,unknown,no,12,December
3779,Felicia  Jennings,Female,32,Wyoming,White Collar,2017-12-16,40707.43,married,tertiary,no,no,cellular,unknown,yes,12,December
3780,Pauline  Beck,Male,36,California,Blue Collar,2017-12-17,60787.57,married,secondary,no,no,unknown,unknown,no,12,December
3781,Isabel  Cross,Male,32,California,White Collar,2017-12-17,64113.1,single,tertiary,no,no,cellular,unknown,yes,12,December
3782,Cassandra  Franklin,Female,32,California,White Collar,2017-12-17,76827.12,married,primary,yes,no,cellular,unknown,no,12,December
3783,Salvador  Bass,Male,32,California,White Collar,2017-12-17,54895.34,married,secondary,yes,no,cellular,unknown,no,12,December
3784,Kyle  Carr,Male,40,California,White Collar,2017-12-17,5805.28,married,secondary,yes,no,cellular,unknown,no,12,December
3785,Dan  Peterson,Female,26,California,White Collar,2017-12-17,124434.88,single,secondary,yes,no,unknown,unknown,no,12,December
3786,Elvira  Bowman,Male,35,California,White Collar,2017-12-17,205941.24,single,primary,yes,no,unknown,unknown,no,12,December
3787,Della  Jensen,Male,32,California,Blue Collar,2017-12-17,25456.43,married,secondary,no,no,telephone,unknown,yes,12,December
3788,Eric  Rose,Female,29,California,White Collar,2017-12-17,7926.99,married,secondary,yes,no,cellular,unknown,no,12,December
3789,Kyle  Carr,Male,25,California,Other,2017-12-17,66439.3,married,secondary,yes,no,cellular,unknown,no,12,December
3790,Bethany  Pena,Female,49,Nevada,Other,2017-12-17,11750.64,married,tertiary,no,no,cellular,unknown,yes,12,December
3791,Sylvester  Morales,Female,49,Nevada,Other,2017-12-17,8926.0,single,primary,no,no,cellular,unknown,no,12,December
3792,Johanna  Boone,Male,54,Nevada,Blue Collar,2017-12-17,38456.48,married,secondary,yes,no,cellular,unknown,no,12,December
3793,Andrew  Meyer,Female,55,Nevada,Other,2017-12-17,150737.4,married,secondary,no,no,unknown,unknown,no,12,December
3794,Elvira  Bowman,Male,60,Nevada,Blue Collar,2017-12-17,33011.85,married,primary,yes,no,cellular,unknown,no,12,December
3795,Shari  Silva,Male,48,Nevada,Blue Collar,2017-12-17,4238.48,single,unknown,yes,no,cellular,failure,no,12,December
3796,Bernadette  Page,Male,48,Nevada,Other,2017-12-17,81502.64,married,secondary,yes,no,unknown,unknown,no,12,December
3797,Sandra  Floyd,Male,39,California,White Collar,2017-12-18,82767.12,married,primary,no,no,cellular,unknown,yes,12,December
3798,Marian  Hill,Male,31,California,White Collar,2017-12-18,48197.19,single,tertiary,no,no,cellular,other,no,12,December
3799,Kyle  Carr,Female,36,California,White Collar,2017-12-18,30229.06,single,tertiary,no,no,cellular,unknown,no,12,December
3800,Isabel  Cross,Male,32,California,Other,2017-12-18,7437.22,married,secondary,yes,no,cellular,success,no,12,December
3801,Iris  Underwood,Female,54,Nevada,Other,2017-12-18,91699.36,married,secondary,no,no,cellular,unknown,no,12,December
3802,Willie  Vega,Female,46,Nevada,White Collar,2017-12-18,15512.37,married,secondary,no,no,cellular,unknown,no,12,December
3803,Jenny  Garcia,Female,44,Nevada,Other,2017-12-18,90214.49,married,tertiary,no,no,cellular,unknown,no,12,December
3804,Woodrow  Colon,Male,34,Wyoming,White Collar,2017-12-18,60267.28,single,secondary,no,no,cellular,unknown,no,12,December
3805,Robert  Munoz,Female,36,California,Blue Collar,2017-12-19,132770.85,single,secondary,yes,no,unknown,unknown,no,12,December
3806,Bernadette  Page,Female,22,California,White Collar,2017-12-19,23301.6,married,secondary,no,no,unknown,unknown,no,12,December
3807,Dan  Peterson,Male,23,California,White Collar,2017-12-19,102250.57,married,secondary,no,yes,unknown,unknown,no,12,December
3808,Herman  Williams,Male,35,California,White Collar,2017-12-19,60162.51,married,primary,yes,yes,unknown,unknown,no,12,December
3809,Bethany  Pena,Female,37,California,White Collar,2017-12-19,47957.57,single,secondary,yes,no,cellular,unknown,no,12,December
3810,Rachel  Gomez,Female,23,California,White Collar,2017-12-19,70318.15,married,secondary,yes,no,unknown,unknown,no,12,December
3811,Elaine  Ellis,Female,30,California,White Collar,2017-12-19,24928.58,married,primary,yes,no,unknown,unknown,no,12,December
3812,Elvira  Bowman,Male,32,California,White Collar,2017-12-19,83929.34,divorced,tertiary,no,yes,unknown,unknown,no,12,December
3813,Della  Jensen,Female,48,California,White Collar,2017-12-19,67411.6,single,primary,yes,no,unknown,unknown,no,12,December
3814,Lynette  Brewer,Male,29,California,White Collar,2017-12-19,38305.63,single,secondary,no,no,telephone,unknown,no,12,December
3815,Trevor  Jones,Female,36,California,White Collar,2017-12-19,45676.55,single,secondary,yes,no,unknown,unknown,no,12,December
3816,Marion  Glover,Female,37,California,White Collar,2017-12-19,41729.34,married,tertiary,yes,no,cellular,failure,no,12,December
3817,Lorraine  Gibson,Male,29,California,White Collar,2017-12-19,76475.01,married,secondary,yes,no,cellular,failure,no,12,December
3818,Sonya  Mullins,Female,46,California,Other,2017-12-19,106352.31,married,secondary,yes,no,cellular,unknown,yes,12,December
3819,Willie  Vega,Male,40,California,White Collar,2017-12-19,14603.66,divorced,secondary,yes,no,cellular,other,yes,12,December
3820,Cassandra  Franklin,Male,39,California,White Collar,2017-12-19,16453.37,divorced,secondary,yes,no,cellular,unknown,yes,12,December
3821,Max  Rodgers,Male,45,Nevada,Blue Collar,2017-12-19,3854.87,single,tertiary,no,no,cellular,unknown,no,12,December
3822,Herman  Williams,Male,53,Nevada,White Collar,2017-12-19,64717.52,married,secondary,yes,no,unknown,unknown,no,12,December
3823,Mable  Lindsey,Male,42,Nevada,Other,2017-12-19,46152.85,married,primary,yes,no,unknown,unknown,no,12,December
3824,Drew  Rogers,Female,42,Nevada,Other,2017-12-19,83782.37,married,secondary,no,no,unknown,unknown,no,12,December
3825,Cecilia  Manning,Male,58,Nevada,Blue Collar,2017-12-19,15274.93,divorced,unknown,yes,no,unknown,unknown,no,12,December
3826,Iris  Underwood,Female,33,Wyoming,White Collar,2017-12-19,114369.69,married,secondary,yes,yes,cellular,unknown,no,12,December
3827,Marian  Hill,Female,28,Wyoming,White Collar,2017-12-19,73235.21,married,secondary,yes,yes,cellular,unknown,no,12,December
3828,Della  Jensen,Female,42,California,Other,2017-12-20,91691.82,married,tertiary,yes,yes,cellular,unknown,no,12,December
3829,Salvador  Bass,Female,34,California,White Collar,2017-12-20,5495.39,married,unknown,yes,no,cellular,failure,no,12,December
3830,Cassandra  Franklin,Female,24,California,White Collar,2017-12-20,88949.4,divorced,secondary,yes,no,unknown,unknown,no,12,December
3831,Shari  Silva,Female,36,California,White Collar,2017-12-20,23588.61,married,tertiary,no,yes,unknown,unknown,no,12,December
3832,Della  Jensen,Male,44,California,Blue Collar,2017-12-20,241069.9,single,tertiary,yes,no,cellular,failure,no,12,December
3833,Rachel  Gomez,Female,34,California,White Collar,2017-12-20,6417.84,married,secondary,yes,no,unknown,unknown,no,12,December
3834,Iris  Underwood,Female,28,California,Other,2017-12-20,102683.76,divorced,secondary,yes,no,cellular,unknown,no,12,December
3835,Ben  Perez,Female,27,California,White Collar,2017-12-20,83031.03,married,secondary,yes,no,cellular,failure,no,12,December
3836,Trevor  Jones,Female,34,California,Blue Collar,2017-12-20,23382.96,single,tertiary,no,no,cellular,success,yes,12,December
3837,Sandra  Floyd,Female,31,California,White Collar,2017-12-20,73024.61,married,secondary,no,no,cellular,unknown,no,12,December
3838,Don  Gonzales,Male,36,California,White Collar,2017-12-20,62926.12,single,unknown,no,no,unknown,unknown,no,12,December
3839,Christy  Olson,Male,49,Nevada,Other,2017-12-20,66045.01,married,secondary,yes,no,unknown,unknown,no,12,December
3840,Bernadette  Page,Female,46,Nevada,Other,2017-12-20,23102.13,divorced,secondary,yes,yes,cellular,unknown,no,12,December
3841,Drew  Rogers,Male,46,Nevada,Blue Collar,2017-12-20,130573.09,married,secondary,yes,no,telephone,unknown,no,12,December
3842,Joey  Wong,Male,54,Nevada,Blue Collar,2017-12-20,12261.55,married,secondary,no,no,cellular,unknown,no,12,December
3843,Donna  Reid,Male,39,Nevada,Blue Collar,2017-12-20,263.12,divorced,tertiary,no,no,cellular,unknown,no,12,December
3844,Sylvester  Morales,Female,42,Nevada,Other,2017-12-20,1585.39,married,primary,yes,yes,cellular,success,yes,12,December
3845,Drew  Rogers,Male,34,Wyoming,White Collar,2017-12-20,93023.45,married,secondary,yes,no,cellular,failure,yes,12,December
3846,Shari  Silva,Female,35,Wyoming,Other,2017-12-20,63794.04,married,secondary,yes,yes,unknown,unknown,no,12,December
3847,Johanna  Boone,Female,34,Oregon,White Collar,2017-12-20,130840.54,married,secondary,no,no,cellular,unknown,no,12,December
3848,Salvador  Bass,Female,52,Oregon,Other,2017-12-20,177128.3,divorced,secondary,no,no,telephone,unknown,no,12,December
